,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
3424,GO_Biological_Process_2023,Nucleotide Biosynthetic Process (GO:0009165),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,RRM2;NMNAT2
3423,GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,PIF1;TENM1
3422,GO_Biological_Process_2023,Multicellular Organismal-Level Water Homeostasis (GO:0050891),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,AQP4;AQP1
3421,GO_Biological_Process_2023,Heme Biosynthetic Process (GO:0006783),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,ALAS2;FLVCR1
3420,GO_Biological_Process_2023,Glycosphingolipid Biosynthetic Process (GO:0006688),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,ST8SIA2;ST6GALNAC3
3419,GO_Biological_Process_2023,Cortical Actin Cytoskeleton Organization (GO:0030866),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,FHOD3;LLGL2
3418,GO_Biological_Process_2023,Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,CHST9;CHPF
3417,GO_Biological_Process_2023,Cellular Response To Lectin (GO:1990858),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,CLEC7A;PAK3
3416,GO_Biological_Process_2023,Bicarbonate Transport (GO:0015701),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,SLC4A8;SLC4A1
3415,GO_Biological_Process_2023,RNA-templated DNA Biosynthetic Process (GO:0006278),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,PIF1;TERT
3414,GO_Biological_Process_2023,DNA Catabolic Process (GO:0006308),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,DNASE1L2;DNASE1L3
3413,GO_Biological_Process_2023,Positive Regulation Of Viral Process (GO:0048524),5/41,0.8738291498068218,0.999996300842126,0,0,0.6459591669812508,0.0871207733051693,CD209;TYRO3;IFIT1;KPNA2;PPARA
3412,GO_Biological_Process_2023,Non-Canonical Wnt Signaling Pathway (GO:0035567),5/41,0.8738291498068218,0.999996300842126,0,0,0.6459591669812508,0.0871207733051693,SFRP1;WNT11;FZD4;CELSR1;CELSR3
3411,GO_Biological_Process_2023,O-glycan Processing (GO:0016266),5/41,0.8738291498068218,0.999996300842126,0,0,0.6459591669812508,0.0871207733051693,GALNT6;GALNT14;GALNT5;B3GNT4;GALNT8
3442,GO_Biological_Process_2023,Smoothened Signaling Pathway (GO:0007224),4/34,0.8750990404555377,0.999996300842126,0,0,0.620171714312671,0.0827421999777038,DISP3;STIL;PTCHD1;GPC2
3441,GO_Biological_Process_2023,Positive Regulation Of Organelle Organization (GO:0010638),4/34,0.8750990404555377,0.999996300842126,0,0,0.620171714312671,0.0827421999777038,ANXA1;DOC2B;MGARP;PPARGC1A
3440,GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle (GO:0045930),4/34,0.8750990404555377,0.999996300842126,0,0,0.620171714312671,0.0827421999777038,CDKN1C;CHEK1;ZWINT;MAD2L1
3439,GO_Biological_Process_2023,Negative Regulation Of Interleukin-6 Production (GO:0032715),4/34,0.8750990404555377,0.999996300842126,0,0,0.620171714312671,0.0827421999777038,ORM1;NMB;FOXJ1;CX3CL1
3438,GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),4/34,0.8750990404555377,0.999996300842126,0,0,0.620171714312671,0.0827421999777038,BCL2A1;BIK;IFI6;BBC3
3437,GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),6/48,0.87459828202003,0.999996300842126,0,0,0.6643605615568232,0.0890180731219945,PRKN;PYCARD;ADIPOQ;H2BC11;PYDC1;CCDC3
3436,GO_Biological_Process_2023,Xenobiotic Catabolic Process (GO:0042178),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,NOS1;CYP3A4
3435,GO_Biological_Process_2023,Vesicle Docking (GO:0048278),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,STX11;STX1A
3434,GO_Biological_Process_2023,Telomere Maintenance Via Telomerase (GO:0007004),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,PIF1;TERT
3433,GO_Biological_Process_2023,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,CLEC7A;PAK3
3432,GO_Biological_Process_2023,Purine Ribonucleotide Transport (GO:0015868),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,CALHM1;SLC17A9
3431,GO_Biological_Process_2023,Protein Heterooligomerization (GO:0051291),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,KCNC2;GRIN2B
3430,GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Fission (GO:0090141),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,PRKN;DCN
3429,GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,TNFSF4;IL12B
3428,GO_Biological_Process_2023,piRNA Processing (GO:0034587),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,ANKRD34B;TEX15
3427,GO_Biological_Process_2023,Phosphatidylcholine Biosynthetic Process (GO:0006656),2/19,0.8741858949349336,0.999996300842126,0,0,0.547333388801065,0.0735956688377348,MUC1;SLC44A4
3458,GO_Biological_Process_2023,Cellular Response To Nitrogen Levels (GO:0043562),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,MAP1LC3C
3457,GO_Biological_Process_2023,Cellular Response To Growth Hormone Stimulus (GO:0071378),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,GHR
3456,GO_Biological_Process_2023,Cell Part Morphogenesis (GO:0032990),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,PID1
3455,GO_Biological_Process_2023,Calcineurin-Mediated Signaling (GO:0097720),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,LACRT
3454,GO_Biological_Process_2023,"Base-Excision Repair, AP Site Formation (GO:0006285)",1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,NEIL3
3453,GO_Biological_Process_2023,Regulation Of Endopeptidase Activity (GO:0052548),9/69,0.8823619254073098,0.999996300842126,0,0,0.697406462585034,0.0872824837276616,SERPINA11;CRB2;SERPINA12;SPOCK3;NRG1;SERPINA9;SERPINB7;VSIR;TIMP4
3452,GO_Biological_Process_2023,Regulation Of Mitochondrial Fission (GO:0090140),3/27,0.8800197784876675,0.999996300842126,0,0,0.5814586870401811,0.0743167558987004,PRKN;PPARG;DCN
3451,GO_Biological_Process_2023,Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178),3/27,0.8800197784876675,0.999996300842126,0,0,0.5814586870401811,0.0743167558987004,BRSK2;RFX6;GPLD1
3450,GO_Biological_Process_2023,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),3/27,0.8800197784876675,0.999996300842126,0,0,0.5814586870401811,0.0743167558987004,CXCL12;DAAM2;PAK3
3449,GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),3/27,0.8800197784876675,0.999996300842126,0,0,0.5814586870401811,0.0743167558987004,KANK1;PID1;TNS2
3448,GO_Biological_Process_2023,Myeloid Cell Development (GO:0061515),3/27,0.8800197784876675,0.999996300842126,0,0,0.5814586870401811,0.0743167558987004,ALAS2;THPO;KIT
3447,GO_Biological_Process_2023,Cellular Response To Acid Chemical (GO:0071229),3/27,0.8800197784876675,0.999996300842126,0,0,0.5814586870401811,0.0743167558987004,SPAAR;NEURL1;KLF2
3446,GO_Biological_Process_2023,GPI Anchor Metabolic Process (GO:0006505),3/27,0.8800197784876675,0.999996300842126,0,0,0.5814586870401811,0.0743167558987004,PGAP4;PIGQ;GPLD1
3445,GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),8/62,0.879247757720167,0.999996300842126,0,0,0.6888532057135061,0.0886475256136506,PYCARD;CAV1;PMAIP1;G0S2;LTB;S100A9;S100A8;BBC3
3444,GO_Biological_Process_2023,Regulation Of Response To External Stimulus (GO:0032101),18/127,0.8785302046159531,0.999996300842126,0,0,0.7674511368169127,0.0993887517322532,P2RY12;SEMA7A;SPAAR;IL20;ANXA1;CMA1;CAV1;NRG1;NOD2;LRP8;CX3CL1;NLRP6;TNFSF4;GGT2P;IGF2BP1;NMT2;CD36;MGLL
3443,GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),16/114,0.8765440494678213,0.999996300842126,0,0,0.7588289504952791,0.0999896158132629,IL33;NMB;ORM1;TSLP;FOXJ1;NOD2;MMP8;INAVA;CX3CL1;PYCARD;IL6;IFNG;CLEC7A;TNFSF4;LEP;IL17D
3474,GO_Biological_Process_2023,Mitochondrial Genome Maintenance (GO:0000002),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,TYMP
3473,GO_Biological_Process_2023,Magnesium Ion Transport (GO:0015693),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,NIPAL4
3472,GO_Biological_Process_2023,Macrophage Activation Involved In Immune Response (GO:0002281),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,IFNG
3471,GO_Biological_Process_2023,Inner Ear Receptor Cell Stereocilium Organization (GO:0060122),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,TPRN
3470,GO_Biological_Process_2023,Glutamine Family Amino Acid Biosynthetic Process (GO:0009084),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,PYCR1
3469,GO_Biological_Process_2023,Erythrocyte Development (GO:0048821),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,ALAS2
3468,GO_Biological_Process_2023,Epithelial Cell-Cell Adhesion (GO:0090136),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,KIT
3467,GO_Biological_Process_2023,Endoplasmic Reticulum Membrane Organization (GO:0090158),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,TRDN
3466,GO_Biological_Process_2023,Detection Of Light Stimulus Involved In Visual Perception (GO:0050908),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,RPE65
3465,GO_Biological_Process_2023,Detection Of Light Stimulus Involved In Sensory Perception (GO:0050962),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,RPE65
3464,GO_Biological_Process_2023,Cytidine To Uridine Editing (GO:0016554),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,APOBEC3B
3463,GO_Biological_Process_2023,Complement Receptor Mediated Signaling Pathway (GO:0002430),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,GPLD1
3462,GO_Biological_Process_2023,Central Nervous System Projection Neuron Axonogenesis (GO:0021952),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,EPHB1
3461,GO_Biological_Process_2023,Central Nervous System Neuron Axonogenesis (GO:0021955),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,EPHB1
3460,GO_Biological_Process_2023,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,KLF9
3459,GO_Biological_Process_2023,Cellular Response To Nitrogen Starvation (GO:0006995),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,MAP1LC3C
3490,GO_Biological_Process_2023,Presynapse Organization (GO:0099172),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,NLGN1
3489,GO_Biological_Process_2023,Positive Regulation Of Triglyceride Biosynthetic Process (GO:0010867),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,GPLD1
3488,GO_Biological_Process_2023,Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,SLC51B
3487,GO_Biological_Process_2023,Positive Regulation Of Myelination (GO:0031643),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,EGR2
3486,GO_Biological_Process_2023,Positive Regulation Of Hemostasis (GO:1900048),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,F12
3485,GO_Biological_Process_2023,Positive Regulation Of Cytoplasmic Transport (GO:1903651),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,PRKN
3484,GO_Biological_Process_2023,Positive Regulation Of Coagulation (GO:0050820),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,F12
3483,GO_Biological_Process_2023,Positive Regulation Of Circadian Rhythm (GO:0042753),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,NLGN1
3482,GO_Biological_Process_2023,Polyamine Metabolic Process (GO:0006595),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,AOC1
3481,GO_Biological_Process_2023,Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,PIK3C2G
3480,GO_Biological_Process_2023,Nucleoside Phosphate Catabolic Process (GO:1901292),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,ENTPD8
3479,GO_Biological_Process_2023,"Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)",1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,IGF2BP1
3478,GO_Biological_Process_2023,Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,EDNRB
3477,GO_Biological_Process_2023,Negative Regulation Of Fibrinolysis (GO:0051918),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,NRG1
3476,GO_Biological_Process_2023,Negative Regulation Of Amyloid Fibril Formation (GO:1905907),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,CRYAB
3475,GO_Biological_Process_2023,Negative Regulation Of RNA Metabolic Process (GO:0051253),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,KAT2B
3506,GO_Biological_Process_2023,Self Proteolysis (GO:0097264),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,TMPRSS6
3505,GO_Biological_Process_2023,Regulation Of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,CAV1
3504,GO_Biological_Process_2023,Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,PPARG
3503,GO_Biological_Process_2023,Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070861),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,SLC51B
3502,GO_Biological_Process_2023,Regulation Of Protein K63-linked Ubiquitination (GO:1900044),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,NOD2
3501,GO_Biological_Process_2023,Regulation Of Microtubule-Based Movement (GO:0060632),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,CLXN
3500,GO_Biological_Process_2023,Regulation Of Mesenchymal Cell Proliferation (GO:0010464),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,TGFBR2
3499,GO_Biological_Process_2023,Regulation Of Lipid Kinase Activity (GO:0043550),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,EEF1A2
3498,GO_Biological_Process_2023,Regulation Of Endocytic Recycling (GO:2001135),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,EHD2
3497,GO_Biological_Process_2023,Regulation Of Alcohol Biosynthetic Process (GO:1902930),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,SH2D2A
3496,GO_Biological_Process_2023,Regulation Of Adipose Tissue Development (GO:1904177),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,PPARG
3495,GO_Biological_Process_2023,Regulation Of T-helper 17 Cell Differentiation (GO:2000319),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,FOXP3
3494,GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,TNFSF4
3493,GO_Biological_Process_2023,Pyrimidine Nucleobase Metabolic Process (GO:0006206),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,DPYSL5
3492,GO_Biological_Process_2023,Purine Ribonucleoside Monophosphate Metabolic Process (GO:0009167),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,AMPD1
3491,GO_Biological_Process_2023,Purine Ribonucleoside Monophosphate Biosynthetic Process (GO:0009168),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,AMPD1
3522,GO_Biological_Process_2023,Response To Nutrient Levels (GO:0031667),4/35,0.8891328271242335,0.999996300842126,0,0,0.6001296531322188,0.0705204210380725,KCNB1;FAM107A;SCTR;UTS2
3521,GO_Biological_Process_2023,Regulation Of Cellular Senescence (GO:2000772),4/35,0.8891328271242335,0.999996300842126,0,0,0.6001296531322188,0.0705204210380725,TERT;HMGA2;AMH;KIR2DL4
3520,GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),4/35,0.8891328271242335,0.999996300842126,0,0,0.6001296531322188,0.0705204210380725,PKIB;NEK2;MAPK15;AURKB
3519,GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),4/35,0.8891328271242335,0.999996300842126,0,0,0.6001296531322188,0.0705204210380725,PTN;PAK3;MAPK8IP2;EPHB1
3518,GO_Biological_Process_2023,Stress-Activated MAPK Cascade (GO:0051403),5/42,0.8868946312302676,0.999996300842126,0,0,0.6284625508861069,0.0754337918706291,MAPK10;ZFP36;MAP3K20;MAPK8IP2;MAP2K6
3517,GO_Biological_Process_2023,Organic Hydroxy Compound Biosynthetic Process (GO:1901617),5/42,0.8868946312302676,0.999996300842126,0,0,0.6284625508861069,0.0754337918706291,SQLE;SRD5A2;FAXDC2;AKR1D1;AKR1C3
3516,GO_Biological_Process_2023,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),5/42,0.8868946312302676,0.999996300842126,0,0,0.6284625508861069,0.0754337918706291,PYCARD;PER1;TNIP3;TRIM59;ESR1
3515,GO_Biological_Process_2023,Modulation By Host Of Symbiont Process (GO:0051851),5/42,0.8868946312302676,0.999996300842126,0,0,0.6284625508861069,0.0754337918706291,MUC2;HPN;LEF1;HMGA2;PIK3C2G
3514,GO_Biological_Process_2023,Interferon-Mediated Signaling Pathway (GO:0140888),6/49,0.8867511360978466,0.999996300842126,0,0,0.6488707988381972,0.0779883679799922,IFNL2;IFNL1;IFI27;IFNG;OAS2;IFNL3
3513,GO_Biological_Process_2023,Regulation Of Vesicle-Mediated Transport (GO:0060627),12/89,0.8840452220437575,0.999996300842126,0,0,0.7244432163581099,0.0892854976359993,RIMS2;RAB3C;NELL1;SLC30A8;RAB25;SYT1;RAB26;CDH13;CPLX2;CD177;PACSIN1;STXBP5L
3512,GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),35/234,0.8839238862704686,0.999996300842126,0,0,0.816819678059056,0.100782741810446,CCL14;RTN4R;ARHGAP11A;CCL13;CCL11;AGAP11;ADRB1;CXCL13;SLC6A2;RASGRP1;CX3CL1;PREX2;DOCK11;WNT11;CCL7;ERBB2;CCR7;RGS8;ECT2;CCL17;CCL16;RGS6;CCL25;CCL24;CCL23;CCL21;ARHGEF15;CCL20;CAV2;NTRK3;FOXJ1;SFRP1;RGL1;FERMT2;EZH2
3511,GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),22/153,0.8835770521873254,0.999996300842126,0,0,0.7803068637138545,0.0965838699014134,CTTNBP2;FAM107A;HJURP;LTBP4;KIF14;NRG1;MKI67;KLK8;SLC6A2;ERMN;GFAP;AURKA;ANGPTL7;CDH13;CD36;INSM1;ROS1;SGK2;CD177;PACSIN1;MCM2;PAPPA2
3510,GO_Biological_Process_2023,Visual Learning (GO:0008542),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,NETO1
3509,GO_Biological_Process_2023,Tetrahydrofolate Metabolic Process (GO:0046653),1/11,0.8825057920112541,0.999996300842126,0,0,0.4652997737556561,0.0581577847597987,TYMS
